datetime,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2015-10-29,0.41241263628739155,0.43015445656794676,0.4229420018709077,0.4172965517241379,0.39294377067254715,0.4251146694498613,0.4413169751913574,0.4187462989594788,0.44001701644923397,0.4254082558403271,0.4332914976212022,0.43262534818941495,0.43657548720356887,0.43791107974594246,0.4423278268962307,0.4421450939457204,0.43079063955469754
2015-10-30,0.41012021246854913,0.42749043502904904,0.41735851262862494,0.4121931034482761,0.389525909592062,0.421571589442171,0.4426198360566742,0.41474212559569096,0.43641520136131573,0.42311181673848947,0.43124835819152985,0.4304491643454038,0.43452101432261075,0.4362173606210303,0.44101907864122886,0.4417275574112734,0.4292854708622064
2015-10-31,0.4084428291864688,0.425421567238203,0.41294434050514506,0.4083310344827586,0.3883406835722162,0.4179735779614927,0.44047554421584045,0.41217607083439084,0.43442994895065257,0.4202483556361987,0.4294387204109627,0.4277797121634166,0.43176215073961055,0.4335356386732531,0.4383143322475572,0.4413100208768264,0.4292854708622064
2015-11-01,0.40480849874196234,0.4228142270086442,0.4122719831618335,0.4036965517241383,0.3856670341786108,0.4169848114477189,0.43841268117908894,0.4082282942785437,0.4316222348269997,0.41766840553413515,0.4265491375032834,0.42542943361188473,0.4295902794083121,0.43096683133380403,0.43683108422522127,0.4399530271398745,0.42315119845507226
2015-11-02,0.40598266703941854,0.4218223040952245,0.4106934050514501,0.40284137931034475,0.38337927232635083,0.4155565931500453,0.43784267955051276,0.4060570171728279,0.42958026091888846,0.41497505103198035,0.42406818248153877,0.4233693129062207,0.4250704390702047,0.4290190543401553,0.43482433690088423,0.4399530271398745,0.4186356923775989
2015-11-03,0.40385798154878394,0.4184214255349296,0.40601613657623986,0.399475862068966,0.37877618522601986,0.41209591035183607,0.4337712393463979,0.40315258156388345,0.42524106636415226,0.41089249262871413,0.4210326610431687,0.42101903435468885,0.4210201925334587,0.4255751587861679,0.43302117263843687,0.4857515657620044,0.4186356923775989
2015-11-04,0.39980430528375727,0.41473714042794374,0.4030051449953232,0.39627586206896576,0.37714994487320863,0.4114367326759867,0.43379838228109197,0.40050193159067177,0.42189449801474765,0.40970174642776136,0.418055515017075,0.418523676880223,0.4174688894106598,0.4232039520112917,0.4302000930665429,0.4880741127348642,0.41531296149040114
2015-11-05,0.39804305283757363,0.41201643757970785,0.4006665107577174,0.3908137931034485,0.3752756339581037,0.4058337224312671,0.43121980348515304,0.397174519922172,0.417498581962564,0.4061011567248809,0.41501999357870495,0.4161443825441037,0.41315449636064794,0.4208892025405791,0.42801884597487233,0.48823068893528154,0.408269907985914
2015-11-06,0.3956667598546267,0.4074535921779794,0.3985909728718433,0.38499310344827636,0.3727949283351707,0.40495481886346746,0.4290755116443187,0.3951160364323375,0.41548496880317654,0.40295418462236365,0.41286010332448,0.41414229340761394,0.4090749002113175,0.41812279463655644,0.42621568171242435,0.4868475991649267,0.40562876292173117
2015-11-07,0.3942130276768241,0.4024372963015447,0.3936506080449021,0.3811862068965519,0.3712789415656008,0.4020159850586391,0.4264969328483798,0.39164763274398684,0.4124220079410093,0.4004876389203901,0.41037914830273475,0.41219823584029713,0.4050833528997416,0.41459421312632355,0.4232201023731969,0.4373695198329851,0.4023628308531186
