datetime,Foreign oil
2016-06-15,0.3475895704370662
2016-06-18,0.36831738885762516
2016-06-21,0.38904520727818415
2016-06-24,0.3803851685424873
2016-06-27,0.37172512980679046
2016-06-30,0.3682652828112299
2016-07-03,0.3648054358156693
2016-07-06,0.36134558882010875
2016-07-09,0.3569686738885762
2016-07-12,0.35259175895704375
2016-07-15,0.3380228850121928
2016-07-18,0.3264553243293941
2016-07-21,0.31863940480210096
2016-07-24,0.29913086981804543
2016-07-27,0.2796223348339899
2016-07-30,0.25492402935659353
2016-08-02,0.2302257238791972
2016-08-05,0.2726817983492778
2016-08-08,0.2929406616019509
2016-08-11,0.3021947101857063
2016-08-14,0.33045707503282684
2016-08-17,0.3587194398799474
2016-08-20,0.36331520052522975
2016-08-23,0.3679109611705121
2016-08-26,0.36409679234665165
