datetime,Foreign oil,korea oil,Foreign oil_1,Foreign oil_2,Foreign oil_3,Foreign oil_4,Foreign oil_5,Foreign oil_6,Foreign oil_7,Foreign oil_8,Foreign oil_9,Foreign oil_10,Foreign oil_11,Foreign oil_12,Foreign oil_13,Foreign oil_14,Foreign oil_15,Foreign oil_16,Foreign oil_17,Foreign oil_18,Foreign oil_19,Foreign oil_20,Foreign oil_21,Foreign oil_22,Foreign oil_23,Foreign oil_24,Foreign oil_25,Foreign oil_26,Foreign oil_27,Foreign oil_28,Foreign oil_29,Foreign oil_30,Foreign oil_31,Foreign oil_32,Foreign oil_33,Foreign oil_34,Foreign oil_35,Foreign oil_36,Foreign oil_37,Foreign oil_38,Foreign oil_39,Foreign oil_40,Foreign oil_41,Foreign oil_42,Foreign oil_43,Foreign oil_44,Foreign oil_45,Foreign oil_46,Foreign oil_47,Foreign oil_48,Foreign oil_49,Foreign oil_50,korea oil_1,korea oil_2,korea oil_3,korea oil_4,korea oil_5,korea oil_6,korea oil_7,korea oil_8,korea oil_9,korea oil_10,korea oil_11,korea oil_12,korea oil_13,korea oil_14,korea oil_15,korea oil_16,korea oil_17,korea oil_18,korea oil_19,korea oil_20,korea oil_21,korea oil_22,korea oil_23,korea oil_24,korea oil_25,korea oil_26,korea oil_27,korea oil_28,korea oil_29,korea oil_30,korea oil_31,korea oil_32,korea oil_33,korea oil_34,korea oil_35,korea oil_36,korea oil_37,korea oil_38,korea oil_39,korea oil_40,korea oil_41,korea oil_42,korea oil_43,korea oil_44,korea oil_45,korea oil_46,korea oil_47,korea oil_48,korea oil_49,korea oil_50
2016-09-12,0.34330053,0.194749244,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.354655564,0.37604087799999997,0.403923795,0.349135756,0.343426697,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271,0.445471639,0.45861043,0.46070978,0.467731415,0.474077071
2016-09-19,0.315501724,0.19651060399999998,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.354655564,0.37604087799999997,0.403923795,0.349135756,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271,0.445471639,0.45861043,0.46070978,0.467731415
2016-09-26,0.343111279,0.193192582,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.354655564,0.37604087799999997,0.403923795,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271,0.445471639,0.45861043,0.46070978
2016-10-03,0.38001514,0.19075048100000003,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.354655564,0.37604087799999997,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271,0.445471639,0.45861043
2016-10-10,0.436474893,0.19263561199999998,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.354655564,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271,0.445471639
2016-10-17,0.428400202,0.212015328,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.364496593,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442,0.427277271
2016-10-24,0.430145513,0.233489632,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.351732694,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279,0.407959442
2016-10-31,0.416855917,0.24906100399999997,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.29220287699999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035,0.389403279
2016-11-07,0.33213474600000004,0.254373646,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.272899319,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663,0.370809035
2016-11-14,0.305240138,0.252436151,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.28730339,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484,0.345083663
2016-11-21,0.328286652,0.244990835,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.23864496600000001,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625,0.323666484
2016-11-28,0.365127429,0.241120605,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.174741358,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696,0.292128625
2016-12-05,0.394272016,0.24930378600000003,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.148120111,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882,0.250517696
2016-12-12,0.44126924100000003,0.28002284899999996,0.394272016,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.165846581,0.24930378600000003,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774,0.219455882
2016-12-19,0.482609976,0.332163853,0.44126924100000003,0.394272016,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.171271764,0.28002284899999996,0.24930378600000003,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998,0.194420774
2016-12-26,0.484292203,0.369880751,0.482609976,0.44126924100000003,0.394272016,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.088443099,0.332163853,0.28002284899999996,0.24930378600000003,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887,0.16498702699999998
2017-01-02,0.49962149899999997,0.40935900799999997,0.484292203,0.482609976,0.44126924100000003,0.394272016,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.017127176,0.369880751,0.332163853,0.28002284899999996,0.24930378600000003,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999,0.133434887
2017-01-09,0.51879889,0.457596458,0.49962149899999997,0.484292203,0.482609976,0.44126924100000003,0.394272016,0.365127429,0.328286652,0.305240138,0.33213474600000004,0.416855917,0.430145513,0.428400202,0.436474893,0.38001514,0.343111279,0.315501724,0.34330053,0.298511229,0.36563209700000004,0.361910169,0.304882665,0.267642359,0.28210951300000003,0.32147363100000004,0.34203886,0.364559677,0.37503154200000005,0.39250567799999997,0.35068130200000003,0.404344352,0.388026748,0.379952057,0.367040962,0.34273277799999996,0.303242493,0.30970855399999997,0.271953066,0.24920094199999998,0.19019682100000002,0.20092101899999998,0.213064598,0.193350997,0.184897805,0.156720498,0.0945622,0.072924552,0.0,0.06144335099999999,0.056333586,0.010282614,0.40935900799999997,0.369880751,0.332163853,0.28002284899999996,0.24930378600000003,0.241120605,0.244990835,0.252436151,0.254373646,0.24906100399999997,0.233489632,0.212015328,0.19263561199999998,0.19075048100000003,0.193192582,0.19651060399999998,0.194749244,0.195648965,0.19195011,0.191221764,0.202603955,0.227396281,0.252717015,0.268726346,0.282760096,0.291162259,0.292918858,0.291890605,0.28914859600000004,0.272725108,0.248075595,0.210772855,0.153685762,0.11083236099999999,0.09236664800000001,0.063637446,0.060505080999999995,0.060790707,0.06283293200000001,0.06451812400000001,0.056449192999999995,0.033770499,0.008435483,0.0,0.007178729,0.020331801,0.042253587,0.056753862,0.075371908,0.09793635199999999
